title,type,date_added,Action & Adventure,Anime,International,Family,Classic,Comedy,Crime,Cult,Documentaries,Dramas,Faith & Spirituality,Horror,Independent,LGBTQ,Music,Reality,Romantic,Sci-Fi & Fantasy,Science & Nature,Sports,Mystery,Thriller,Teen,mean_price,averageRating
Duplicate,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,5.5
Friendship,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,6.4
Gumrah,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,6.1
Hasee Toh Phasee,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,6.8
Humpty Sharma Ki Dulhania,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,6.0
Kaal,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,402.6885710216704,4.7
Kabhi Alvida Naa Kehna,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,6.1
Kal Ho Naa Ho,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,7.9
Kapoor & Sons,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,7.7
Kuch Kuch Hota Hai,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,7.5
Man Like Mobeen,TV Show,2020-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,8.0
Sunderland 'Til I Die,TV Show,2020-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,8.1
The Iliza Shlesinger Sketch Show,TV Show,2020-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,5.1
The Runaways,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,402.6885710216704,6.5
The Windsors,TV Show,2020-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,7.2
Ungli,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,5.8
Wildling,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,402.6885710216704,5.5
Indian Horse,Movie,2020-03-31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,349.6186343106356,7.3
Paharganj,Movie,2020-03-31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,349.6186343106356,3.8
Pretty Little Stalker,Movie,2020-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,349.6186343106356,3.6
Kannum Kannum Kollaiyadithaal,Movie,2020-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.6
Rugal,TV Show,2020-03-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.3
Rogue Warfare,Movie,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,2.9
Happy!,TV Show,2020-03-27,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,8.1
Ozark,TV Show,2020-03-27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,8.5
The Decline,Movie,2020-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.0
Uncorked,Movie,2020-03-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.4
Happy Old Year,Movie,2020-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.2
Making Unorthodox,Movie,2020-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.7
Unorthodox,TV Show,2020-03-26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.4
Bethany Hamilton: Unstoppable,Movie,2020-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,349.6186343106356,7.4
Curtiz,Movie,2020-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.0
Tom Segura: Ball Hog,Movie,2020-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.3
Freud,TV Show,2020-03-23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.7
J-Style Trip,TV Show,2020-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,349.6186343106356,5.0
A Life of Speed: The Juan Manuel Fangio Story,Movie,2020-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,349.6186343106356,7.0
Archibald's Next Big Thing,TV Show,2020-03-20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.5
Dino Girl Gauko,TV Show,2020-03-20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.1
El silencio es bienvenido,Movie,2020-03-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,349.6186343106356,5.0
Greenhouse Academy,TV Show,2020-03-20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,349.6186343106356,6.6
Self Made: Inspired by the Life of Madam C.J. Walker,TV Show,2020-03-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.3
She,TV Show,2020-03-20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,5.6
The English Game,TV Show,2020-03-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.6
The Letter for the King,TV Show,2020-03-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.2
Ultras,Movie,2020-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,349.6186343106356,6.2
Vampires,TV Show,2020-03-20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.5
3022,Movie,2020-03-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,349.6186343106356,4.5
Lu Over the Wall,Movie,2020-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,349.6186343106356,6.8
Bert Kreischer: Hey Big Boy,Movie,2020-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.0
Shaun the Sheep: Adventures from Mossy Bottom,TV Show,2020-03-17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,8.0
We Speak Dance,TV Show,2020-03-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.3
Search Party,Movie,2020-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,5.6
Bypass Road,Movie,2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,349.6186343106356,5.3
Steam Team to the Rescue,Movie,2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,3.4
Jai Mummy Di,Movie,2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,3.7
Bloodride,TV Show,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,349.6186343106356,6.4
Go Karts,Movie,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,5.9
Justine,Movie,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.7
Lost Girls,Movie,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.2
Miracle in Cell No. 7,Movie,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,8.2
The Valhalla Murders,TV Show,2020-03-13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.1
Dirty Money,TV Show,2020-03-11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.0
On My Block,TV Show,2020-03-11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,349.6186343106356,7.1
Marc Maron: End Times Fun,Movie,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.8
Sitara: Let Girls Dream,Movie,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.1
Guilty,Movie,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,5.4
Miles Davis: Birth of the Cool,Movie,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,349.6186343106356,7.5
Spenser Confidential,Movie,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.2
Ugly Delicious,TV Show,2020-03-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.8
93 Days,Movie,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,349.6186343106356,6.1
Mighty Little Bheem: Festival of Colors,TV Show,2020-03-05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.2
Aurora,Movie,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.5
The Death of Mr. Lazarescu,Movie,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.8
Taylor Tomlinson: Quarter-Life Crisis,Movie,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.4
Uncovered,Movie,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,5.4
W.E.,Movie,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.2
Akame ga Kill!,TV Show,2020-03-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.8
Babylon Berlin,TV Show,2020-03-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,8.4
Bhangra Paa Le,Movie,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.3
Frank & Lola,Movie,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,349.6186343106356,5.9
Hugo,Movie,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.5
Ordinary World,Movie,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,349.6186343106356,5.5
"Pop, Lock 'n Roll",Movie,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,7.4
There Will Be Blood,Movie,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,349.6186343106356,8.2
Voulez-vous rire avec moi ce soir?,Movie,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.6186343106356,6.8
Always a Witch,TV Show,2020-02-28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.3
Queen Sono,TV Show,2020-02-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.2
Toy Boy,TV Show,2020-02-28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.4
Unstoppable,TV Show,2020-02-28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,7.8
Ala Vaikunthapurramuloo,Movie,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,7.3
Altered Carbon,TV Show,2020-02-27,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.4
Followers,TV Show,2020-02-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.4
Gbomo Gbomo Express,Movie,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,5.1
I Am Not Okay With This,TV Show,2020-02-26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,372.12736591539885,7.5
The Arbitration,Movie,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,5.4
The Visit,Movie,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.0
When Love Happens,Movie,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,4.8
Full Count,Movie,2020-02-23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,5.6
Girl on the Third Floor,Movie,2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,4.7
Gentefied,TV Show,2020-02-21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,7.4
System Crasher,Movie,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372.12736591539885,7.8
The Body,Movie,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,372.12736591539885,5.4
The Last Thing He Wanted,Movie,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,372.12736591539885,4.4
Yeh Ballet,Movie,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,7.5
Pretville,Movie,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,372.12736591539885,5.0
Spectros,TV Show,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,372.12736591539885,4.7
Untamed Romania,Movie,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,8.4
DreamWorks Shrek's Swamp Stories,TV Show,2020-02-17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.5
By the Sea,Movie,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,5.3
Miss Virginia,Movie,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372.12736591539885,7.3
On the Real,TV Show,2020-02-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,9.5
Term Life,Movie,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,372.12736591539885,5.6
The Forest,Movie,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372.12736591539885,4.8
Talking Tom and Friends,TV Show,2020-02-15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.0
Isi & Ossi,Movie,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.4
Liefling,Movie,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,372.12736591539885,5.3
The Ghost and the Tout,Movie,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,4.1
Love Is Blind,TV Show,2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,372.12736591539885,6.2
Narcos: Mexico,TV Show,2020-02-13,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,8.4
To All the Boys: P.S. I Still Love You,Movie,2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.1
Love for Sale 2,Movie,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,7.0
Better Call Saul,TV Show,2020-02-09,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,9.0
Fronteras,Movie,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,372.12736591539885,3.9
Polaroid,Movie,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.3
The Coldest Game,Movie,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,372.12736591539885,6.2
Thottappan,Movie,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.9
Azali,Movie,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,5.7
Dragons: Rescue Riders,TV Show,2020-02-07,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.0
Horse Girl,Movie,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.0
Jada,Movie,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,372.12736591539885,5.4
Locke & Key,TV Show,2020-02-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,372.12736591539885,6.9
Who Killed Malcolm X?,TV Show,2020-02-07,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,7.6
Team Kaylie,TV Show,2020-02-03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,4.6
Thambi,Movie,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,372.12736591539885,6.8
Chronically Metropolitan,Movie,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372.12736591539885,5.0
Is It Wrong to Try to Pick Up Girls in a Dungeon?,TV Show,2020-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,7.4
Justice,Movie,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,4.1
Love Jacked,Movie,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,5.8
Misfit 2,Movie,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,4.9
Pop Team Epic,TV Show,2020-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,6.9
Shopkins,TV Show,2020-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,4.4
The Car: Road to Revenge,Movie,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.12736591539885,4.0
37 Seconds,Movie,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,7.4
Diablero,TV Show,2020-01-31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,6.8
Gang of the Caribbean,Movie,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,5.2
Hakkunde,Movie,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,338.03999982561385,6.6
Luna Nera,TV Show,2020-01-31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,338.03999982561385,5.9
Miss Americana,Movie,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,338.03999982561385,7.4
Unauthorized Living,TV Show,2020-01-31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,7.4
Ainori Love Wagon: African Journey,TV Show,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,338.03999982561385,7.4
Kevin Hart: I'm a Grown Little Man,Movie,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,7.5
What the Love! with Karan Johar,TV Show,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,338.03999982561385,3.8
Close Enemies,Movie,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,6.4
Find Yourself,TV Show,2020-01-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,338.03999982561385,6.3
Night on Earth,TV Show,2020-01-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,338.03999982561385,8.1
Omniscient,TV Show,2020-01-29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,338.03999982561385,6.5
Shimla Mirchi,Movie,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,4.6
Sillu Karuppatti,Movie,2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,338.03999982561385,7.9
Die Ontwaking,Movie,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,338.03999982561385,4.2
Sons of the Caliphate,TV Show,2020-01-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,8.1
The Ranch,TV Show,2020-01-24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,7.7
Airplane Mode,Movie,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,5.1
Alex Fernández: The Best Comedian in the World,Movie,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,6.4
October Faction,TV Show,2020-01-23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,6.2
Pandemic: How to Prevent an Outbreak,TV Show,2020-01-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,338.03999982561385,6.4
Playing with Fire,TV Show,2020-01-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,338.03999982561385,4.4
Fortune Feimster: Sweet & Salty,Movie,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,6.9
Motichoor Chaknachoor,Movie,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,5.8
The Bling Ring,Movie,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,338.03999982561385,5.6
A Fall from Grace,Movie,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,338.03999982561385,5.9
Ares,TV Show,2020-01-17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,5.7
Hip-Hop Evolution,TV Show,2020-01-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,8.4
Tiny House Nation,TV Show,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,338.03999982561385,7.1
Deadcon,Movie,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,2.8
Handsome Siblings,TV Show,2020-01-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,338.03999982561385,7.9
Hop,Movie,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,5.4
